MODEL,SCENARIO,REGION,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
OECD Env-Growth,SSP3_v9_130325,IDN,,,,,,,,,,,2620.815857916071,3099.6555258839526,3876.5211301074332,5038.986007055932,6650.457583625394,8405.449399214454,9975.789421990865,11312.61686707522,12594.45389326802,13754.225630224446,14774.369283803553,15725.088206298968,16623.977176943525,17476.071069654896,18271.071315279136,19049.08508872466,19804.458797445666,20536.41389095241,21256.226761409263,21970.30949157386,22698.152091541593,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,IND,,,,,,,,,,,1678.2819589751566,2132.968668725653,2983.064051203073,3835.8044479302753,4975.2126280902785,6091.370928601172,7039.010818047414,7806.144595575423,8492.179101539123,9079.861925542977,9587.279186014057,10068.688379934654,10550.069576917916,11039.54385090144,11524.774042009538,11999.412923572,12450.877174651272,12881.688865777996,13307.04897588332,13731.11878734901,14159.071524051613,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,IRL,,,,,,,,,,,33414.56361724501,38907.8884078884,36013.64653243848,37529.386892177594,39914.31472081219,42093.28063241107,44715.75475358944,47102.887741441955,49064.143803216655,50553.04740406321,52034.63855421687,53858.4440227704,56095.302271852146,58567.413522012575,60899.1139750302,62736.200124043826,64533.81539770311,66429.38596491229,68632.31956423058,71225.50177095631,73970.8713897803,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,IRN,,,,,,,,,,,7502.754736616572,9228.23094131819,10954.051423473114,10940.41273225708,11821.173035966405,13164.276030214305,14537.198585829836,16145.836419426516,17786.745023230058,19134.48286178732,20180.305334581186,21106.806835637482,22125.504416019492,23295.135565432473,24278.234804644653,25201.388364898517,26018.949917405018,26753.784460220137,27466.57419994856,28180.696425665777,28889.03591346666,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,IRQ,,,,,,,,,,,4703.147923041455,3015.826601849483,3231.1505430664315,4702.386152670088,6262.761486518392,7074.087763609109,8208.081570996977,9452.449934732082,10160.002844747884,10597.39544651318,10655.560453838838,10445.001905245777,10145.950569048799,9909.43433473314,9813.887871624995,9898.595327059335,10159.793253930857,10569.414198606273,11112.82288000308,11771.987641606593,12537.743266587468,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ISL,,,,,,,,,,,29889.679715302485,34855.21885521886,32575.000000000004,34786.54970760234,37810.584958217274,40717.741935483864,43795.811518324605,46864.10256410257,50055.55555555555,52977.55610972568,55645.16129032258,58293.53233830846,60745.00000000001,63398.98989898989,66267.35218508997,68562.8272251309,70981.18279569891,73118.78453038674,75597.14285714286,78376.85459940652,81092.5925925926,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ISR,,,,,,,,,,,24273.981712385703,24485.389856169564,26711.37772984632,29570.090046239962,32676.77672076105,35775.253846959065,38732.31073725878,41507.38267657294,44127.109515260316,46488.45225784212,48597.95102448776,50630.92249129342,52848.21852731591,55167.66327560766,57421.05263157895,59510.62707265602,61533.651693777036,63621.591582691166,65902.51641945244,68385.3238046121,70922.2828491373,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,ITA,,,,,,,,,,,27694.80223212719,28248.112355337387,27105.283149741543,27449.606686332347,29012.385230200147,30633.726094899685,32176.86551865519,33566.128975943575,34922.654208284104,36375.02998542247,38027.081378200826,39923.635708711045,42096.767413510446,44429.10299003322,46625.869717487745,48685.00393468424,50876.01873172751,53153.48178798933,55625.97566574839,58295.544839717346,61041.68809462587,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,JAM,,,,,,,,,,,6735.476374903175,7139.075316927667,6902.225465158702,7175.656493967353,7626.110731373889,8077.628562070095,8419.974795211092,8715.767002134797,9126.777251184832,9648.703170028819,10235.19506034241,10887.366401753907,11577.676415347465,12347.083552285865,13287.551440329218,14351.031706089583,15504.063038660428,16708.36346107496,17973.82075471698,19311.362064991936,20725.944244604314,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,JOR,,,,,,,,,,,3568.6761963952763,4390.864844627479,5130.758041053822,5550.942326767748,6429.393370856786,7626.662196893508,8931.246225085566,10251.902099184159,11642.989395724626,13057.036288755922,14449.848681366191,15885.4012636107,17443.371212121212,19140.210375328712,20949.43340356472,22877.902540063227,24905.786855197697,26935.4675823066,28995.112175570655,31110.018526435797,33306.31632605774,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,JPN,,,,,,,,,,,28875.556792873052,30642.369435016182,30815.72833027755,32693.897543725514,34591.07547215752,36865.05762485385,39055.874049569604,40637.41718865643,41832.50821964401,43021.54231028868,44112.62591359342,45328.43479513692,46777.44632182146,48376.08012816469,50054.73641414826,51715.24909136026,53446.48616333401,55423.01816329995,57723.420647149454,60385.54312622942,63310.28900736009,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,KAZ,,,,,,,,,,,5379.220431904793,8684.74822040601,11118.18295270186,14248.120745782777,18049.943630214206,22990.47619047619,27249.73865774618,31296.476306196844,34390.30249546502,35807.83866057838,35187.47974255684,33666.7270340019,32434.919648406278,31847.08293363565,31610.4920281159,31518.537264330003,31701.4553014553,32108.00821355236,32750.284367890807,33554.741882267735,34402.79273887892,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,KEN,,,,,,,,,,,1283.2597427529274,1346.3709111329497,1481.1788808530594,1697.8353480526782,1994.1180949480338,2291.837804032926,2572.0262820028697,2826.386618720715,3111.5027829313544,3435.7201850950933,3807.7356012757177,4245.324703009631,4754.3527150059845,5337.126321001145,5984.369457969238,6698.115803554368,7474.888470019721,8314.96479363224,9225.912223528156,10204.247956105311,11248.943968194808,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,KGZ,,,,,,,,,,,1489.404641775984,1762.5942086473622,2051.1811023622045,2532.2837431452326,3040.693795863909,3678.4530386740335,4399.429172299834,5186.52105187527,6053.3001933167625,6983.07343729175,7942.248062015503,8961.122294916962,10095.04487888848,11367.128236002409,12736.002834868885,14139.075922916185,15592.503713861273,17084.881233817407,18639.924545051043,20244.938163510993,21876.64722402247,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,KHM,,,,,,,,,,,1035.5105647947296,1507.935319658632,1968.1708869712832,2591.6471767457397,3473.621479204567,4270.132939438699,4978.815221655552,5591.72932330827,6220.752377015296,6891.147312310068,7527.976906422901,8187.596176264863,8857.064945689224,9606.149601744315,10425.741710296685,11285.14571832071,12150.435802883003,13030.723163378316,13947.615418555215,14928.044859226728,15973.312401883833,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,KOR,,,,,,,,,,,19145.124815169176,23312.197092084007,27413.33222646522,32625.16412276383,38678.13036722009,44533.07033224435,49864.68639990001,54519.760530072235,58793.04271246147,62889.11893259719,66775.8151513679,70809.09608614621,74463.73754475561,78083.10406698566,82049.19146183699,85767.41166976599,89670.35609327888,93516.46476000165,97276.31219867189,100889.40229542406,104258.65712892212,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,KWT,,,,,,,,,,,38354.45646573931,48783.12720848056,45618.19510412861,50843.442362654816,55298.6011989723,61022.22803347281,68126.62493981705,75998.88517279821,84043.29725228978,89158.59635365615,91845.6101190476,91981.71813986513,90193.6470188551,87172.78511992168,83588.46637335011,80260.6520090978,77742.67291910903,75975.44009085746,74955.68746548869,74513.1490222522,74567.26694915253,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LAO,,,,,,,,,,,1355.4636072973483,1695.4632365722232,2312.5302370585387,3175.722197275857,4267.229449211182,5297.588506926629,6188.002399520095,6944.961416250567,7715.954570037859,8475.762273901808,9195.232914647413,9872.90715372907,10551.206483698657,11289.88623129983,12117.698495977615,12990.102389078498,13849.734042553191,14691.996439265193,15551.773049645391,16478.220788200044,17491.64856565051,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LBN,,,,,,,,,,,8628.540887226083,9596.248766041463,12617.549668874173,14167.347865576749,16591.503267973854,18955.611390284757,20971.91919191919,22707.154088050313,24370.527125817625,25858.249858249856,27154.662199888335,28463.89858533897,29790.32551372977,31200.975081256776,32755.47576301615,34354.44166963967,35888.37785246772,37266.80672268907,38525.67871347052,39752.64414875469,41022.69288956128,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LBR,,,,,,,,,,,343.8707411310151,345.5859252277725,482.22333500250375,611.8012422360248,784.044983306976,1005.1805576717965,1217.199411528688,1420.6642066420666,1638.582592870142,1882.0502863799636,2153.9485359361133,2459.49263502455,2802.7997565429096,3181.9153484395038,3596.8804625521043,4045.466155810983,4523.948990176338,5035.187687246666,5581.686692101816,6162.196679438059,6778.08010448411,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LBY,,,,,,,,,,,12623.207799655898,14014.73136915078,15698.662470495672,18544.984190859446,21489.071400185454,24471.343873517784,27339.136490250698,29928.094560577865,31733.491784644,32413.917979837523,32260.20883833676,32010.292669829058,31982.094974483174,32239.99328690107,32627.984679325244,33100.8782340375,33634.73651866646,34265.939973122295,35086.890133061876,36064.255319148935,37105.266800470614,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LCA,,,,,,,,,,,8509.554140127388,8903.030303030302,8270.114942528737,8364.13043478261,9072.538860103625,9817.733990147783,10644.549763033174,11365.29680365297,12146.017699115044,12987.068965517243,13873.417721518988,14760.330578512398,15747.967479674793,16883.534136546186,18119.04761904762,19396.078431372553,20717.05426356589,22007.63358778626,23475.471698113208,24870.370370370365,26481.751824817522,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LKA,,,,,,,,,,,3062.630034675913,3514.5895277931763,4555.225311601152,6121.4807330179565,7989.661571087744,9847.88168101611,11411.592529991342,12619.855205791771,13651.827061524691,14515.311550151977,15288.73187058386,16060.140778292425,16864.47109361017,17668.563799887575,18394.968119937963,19064.94120827139,19730.809952355747,20389.76250566233,21048.29482600588,21693.788168527546,22330.567081604422,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LSO,,,,,,,,,,,1100.30549898167,1206.6795740561474,1436.6651312759097,1751.2087912087914,2057.2390572390573,2400.5670311867157,2766.614542611415,3140.6844106463877,3590.723562152134,4113.372093023257,4699.039487726788,5360.839160839161,6099.965529127886,6928.766189502387,7853.23886639676,8851.333333333334,9919.736842105262,11052.904901006166,12256.402048655571,13537.539432176654,14900.870105655686,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LTU,,,,,,,,,,,9516.857142857143,14190.281030444963,15360.709987966306,18871.70851194121,22300.46511627907,24536.02756892231,26142.49444620755,27738.610662358642,29386.31128660744,30766.61101836394,31639.676113360325,32295.539666326185,33222.260391618,34729.448491155046,36609.79020979021,38430.175438596496,39880.81090527787,41015.23545706372,42018.7969924812,43183.35018537242,44617.81322698571,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LUX,,,,,,,,,,,61241.37931034483,69531.72866520788,68733.72781065089,69772.47706422016,73985.9649122807,77292.51700680272,79676.6169154229,81573.05194805194,83219.2,84340.72900158478,85500.0,86795.2380952381,88322.11538461539,89734.9593495935,90930.34825870648,91982.99319727893,92935.20140105077,93856.88405797101,94941.61958568737,96210.62992125984,97367.76859504134,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,LVA,,,,,,,,,,,8486.37316561845,13009.54032957502,12873.445825932506,16219.935985368085,19437.88091889358,22105.99520383693,24505.64555719195,26415.198792148967,27989.711934156378,29347.163865546216,30389.394750937332,31234.87738419619,32461.19733924612,33983.0985915493,35521.73913043478,36939.23611111111,38377.62237762238,39633.391710449505,40825.85905649389,42128.8450377249,43541.61849710983,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MAC,,,,,,,,,,,23879.629629629624,37266.112266112264,57590.07352941176,60659.24657534246,63358.55263157895,64391.09697933226,64887.51926040061,65400.60240963855,65715.97633136094,65945.98540145985,66072.35890014474,65918.22094691535,66113.79800853485,66747.17514124293,67575.8426966292,68138.07531380752,68533.98058252428,68626.7217630854,68622.43502051984,68625.85034013605,68646.34146341465,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MAR,,,,,,,,,,,2946.5842392248114,3559.193208739142,4296.986009827549,5137.236283789798,6429.048367186624,7758.533736794607,9042.12815455419,10262.49392318911,11515.21994824747,12716.343300616298,13831.892347255474,14868.599909379247,15879.984832206284,16942.97213622291,18069.442192313923,19228.52592813775,20343.906673689544,21369.76119232309,22324.460378199652,23257.505063657405,24230.100334448165,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MDA,,,,,,,,,,,1468.7119551984415,2254.313777541811,2785.0545759865663,3673.9066627531556,4833.079963514746,6190.849263553744,7610.229847847201,9011.405568601142,10414.320472714633,11741.45990650845,12939.821693907877,14081.319524357501,15388.91089108911,16976.316864026136,18684.431389005455,20366.251610133102,22054.195804195802,23681.11455108359,25334.372217275155,27041.034790365746,28816.481069042315,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MDG,,,,,,,,,,,903.6709190315022,868.6682321368669,868.9292266100223,859.5482028888143,966.9137786217724,1121.7118931185478,1300.6070873923481,1493.4320214217148,1725.9095266353224,2004.837738512966,2331.1668567084757,2707.5321215095796,3135.77091506992,3622.472115282195,4171.995195744803,4781.773512061449,5452.115327962291,6180.0930505183715,6968.664133294358,7820.732981939559,8740.904115230796,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MDV,,,,,,,,,,,4369.96336996337,5294.915254237288,7382.911392405064,8276.470588235294,9314.207650273223,10349.489795918365,11389.423076923076,12441.647597254005,13522.975929978116,14546.218487394955,15383.064516129032,16175.438596491229,17058.823529411766,18146.840148698888,19380.255941499083,20654.05405405405,21873.665480427044,23077.464788732395,24251.73611111111,25493.17406143345,26784.641068447414,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MEX,,,,,,,,,,,12029.871948779513,12183.389053754554,12428.572688079139,13959.310892925147,15554.344366027684,17005.022671273822,18231.820118473315,19276.25127148483,20145.470821910145,20888.45071762936,21609.51603418647,22358.41107101998,23109.624801288763,23914.01375532813,24728.522388208647,25556.920485566585,26352.543583813942,27095.83013488321,27796.629982576538,28453.78590981625,29077.20209216113,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MKD,,,,,,,,,,,7388.7506222001,7872.914622178606,9185.346918971372,10455.109837631328,12478.853383458645,14567.717996289424,16558.917927556166,18484.090909090904,20326.41083521445,21922.52575011196,23304.482911673327,24678.398592168935,26125.21815008726,27709.635416666664,29378.460207612457,31010.34482758621,32449.592449592452,33750.32010243278,34979.18436703484,36194.66779517562,37447.02406078514,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MLI,,,,,,,,,,,758.9198760513502,884.495712225848,966.818477553676,941.9677598665926,1087.3865265169613,1260.9055884667964,1438.7367507144666,1618.4867494558957,1822.9115849284012,2056.4383989180474,2323.230157028141,2625.5570754092573,2960.8502040984617,3326.9943531329436,3723.615686130178,4146.415915231045,4594.61915097673,5067.416094862685,5564.875779813629,6088.748891403406,6643.118512433724,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MLT,,,,,,,,,,,20453.40050377833,20753.056234718828,22642.685851318944,24596.69811320755,26988.425925925923,29565.217391304344,32312.072892938497,35243.73576309795,38105.26315789473,40488.53211009174,42428.89908256881,44155.963302752294,45694.063926940646,47630.136986301375,49671.98177676537,51842.824601366745,53784.090909090904,55404.06320541762,56930.648769574946,58328.918322295816,59891.067538126365,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MMR,,,,,,,,,,,578.0061390631256,1027.460547052093,1441.9239830702832,1869.7085532835788,2446.290404933035,2956.965216893015,3346.427570748109,3593.088050778655,3796.46245023027,3977.431192660551,4118.4650428009845,4234.57427202359,4334.331503354961,4436.202992166908,4544.686394937651,4655.853472209283,4760.043875141759,4846.427780648018,4927.628093889853,5009.153318077803,5106.876186084458,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MNE,,,,,,,,,,,0.0,8234.44976076555,10164.817749603802,10996.884735202491,12180.428134556574,13418.045112781954,14565.281899109792,15543.318649045525,16395.924308588066,17090.909090909092,17705.29327610872,18378.186968838527,19189.340813464238,20043.115438108478,20962.65560165975,21885.83218707015,22748.633879781424,23622.282608695652,24456.14035087719,25323.489932885906,26236.631016042782,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MNG,,,,,,,,,,,2208.627125673994,2862.1908127208485,3620.1015965166907,6004.701141705843,8858.838226108683,11404.11160058737,13760.535863801282,15906.32506004804,17950.995405819293,19799.2673992674,21482.5240441004,23133.62068965517,24956.099713214207,26936.35777252204,28916.42228739003,30669.38442723196,32286.33836378077,33836.402403566586,35413.53811149033,37029.17131178,38587.90307888505,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MOZ,,,,,,,,,,,500.6867754518982,669.5233509870004,822.7095891582234,1067.1290087742825,1381.9418078901044,1687.5019533081227,1953.4645870621328,2184.74368023423,2438.0249550905473,2733.829941860465,3068.9618304287396,3440.9017387788113,3853.97838710918,4311.8875709128415,4811.90834291781,5360.733011118132,5949.69187304839,6582.336912966821,7261.126532139849,7988.355477182209,8768.95901675845,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MRT,,,,,,,,,,,1770.715096481271,1925.8286839514276,2203.4682080924854,2591.647331786543,3035.1282643864106,3483.103879849813,3909.228728444192,4350.034794711204,4839.993554624557,5406.828094450294,6040.796160361378,6731.655346917034,7473.172579219796,8265.873015873014,9102.714515757994,9976.954460249202,10892.353377876763,11828.954094673347,12776.527489882537,13739.68678380443,14717.244567730006,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MUS,,,,,,,,,,,9083.61204013378,10046.141607000794,12112.394149345651,14309.363295880148,17282.909090909092,19992.92786421499,22154.482758620692,23885.656292286876,25407.728181212526,26830.15141540487,28249.999999999996,29502.57731958763,30616.56050955414,31700.62893081761,32840.99378881987,34094.36274509804,35354.858177429094,36524.31791221826,37604.6511627907,38657.56541524459,39738.88888888889,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MWI,,,,,,,,,,,667.2009974174014,644.778912890899,795.517079390645,881.4270121215603,1041.5541038361412,1220.460185925209,1399.286023366508,1568.0326083574473,1759.4208379480808,1985.739582103648,2255.782001373941,2581.80907505658,2970.4370179948587,3429.6624037820475,3965.3006032868734,4574.946329993867,5260.22882209971,6020.576906047995,6855.854920127133,7765.2233542319755,8747.585336661132,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,MYS,,,,,,,,,,,10208.626948537261,11544.367816091952,13213.900918981726,15481.52957216127,18070.24545399988,20407.78591517919,22448.54620976116,24348.173098044957,26220.4291131046,27899.379237474684,29414.201059090527,30993.927695339215,32654.03017324536,34388.426527958385,36232.9276174063,38224.08364212028,40257.26736820769,42258.06451612904,44205.11385441985,46109.83974558833,48022.568176284396,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NAM,,,,,,,,,,,4488.924050632912,5205.288461538461,5870.784056066578,6586.666666666666,7582.392776523702,8664.906722984862,9707.94701986755,10650.62893081761,11598.977135980746,12552.342394447658,13503.62520914668,14431.615861882927,15339.094003665881,16254.020934388564,17185.286783042393,18131.99706673185,19070.915189266896,20018.810251587114,20992.829053897756,21972.253809415513,22995.526727801385,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NCL,,,,,,,,,,,14433.962264150943,15623.376623376622,16932.270916334663,19492.59259259259,21546.71280276817,23398.69281045752,24944.27244582044,26200.589970501474,27378.531073446327,28425.47425474255,29309.895833333336,30027.499999999996,30734.939759036148,31411.627906976744,32146.396396396398,32840.61135371179,33468.220338983054,34107.216494845365,34629.25851703407,35193.359375,35752.380952380954,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NER,,,,,,,,,,,597.0518220106206,609.8199168847159,650.141825683342,780.7777120421665,875.697140052648,970.2402957486137,1062.3139024465113,1150.0513610683104,1253.4097049605532,1378.60662795171,1530.5463718838625,1718.2949502625972,1948.6889288650093,2226.5751596606615,2551.4815624613807,2924.0719037606423,3340.2565091762262,3802.099048392711,4311.490766949724,4865.097223535344,5469.104261235354,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NGA,,,,,,,,,,,1469.2494886368231,1749.6549208642357,2134.9488394993155,2607.2111414684973,3165.3243249811653,3710.931243077447,4218.006828788262,4662.914389083331,5090.193227760851,5523.447600896284,5999.299028785936,6574.498788417185,7264.793420533982,8069.847263344078,9003.058736199875,10059.705348648475,11236.358284621001,12502.566392936078,13858.673620486074,15274.566420968824,16754.689859500446,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NIC,,,,,,,,,,,2137.7611351990545,2335.7300884955757,2499.481686247409,2842.760180995475,3280.313300195813,3876.9835697233534,4537.853851217907,5217.996520009943,5950.920245398773,6719.927984696747,7529.373719952569,8397.717842323651,9326.215538847118,10334.756866931963,11423.449703585207,12580.264961169483,13789.05764277467,15040.10371650821,16346.772157225825,17709.799097990977,19132.651430397953,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NLD,,,,,,,,,,,33848.01109500095,35152.52989880404,37007.704809486546,38887.76115859449,41666.80400235433,43989.782736347624,46113.54123680952,48109.246697608,50318.70056156029,52731.925113930294,55090.30711988396,57289.635527934224,59483.76580172988,61642.90112897708,63611.85831983663,65596.61730545877,67729.0196667167,69956.30160461132,72296.38339279921,74756.4753682072,77206.02036299247,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NOR,,,,,,,,,,,43631.26252505009,47296.776984642,46744.82899856645,49960.776622867226,53283.763277693484,55147.51064223579,57199.56379498363,59111.809045226124,60089.03133903133,60150.78942700017,60490.2413058907,61536.42030276046,63085.20179372197,65195.75471698113,67669.79742173111,70148.53713428356,72792.94478527608,75517.03091159678,78369.21202274575,81413.6698212408,84542.6322693485,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NPL,,,,,,,,,,,902.6269415187902,953.8157026610953,1079.3751460329115,1204.9741933536566,1375.2342667789337,1565.3818753531334,1759.4069163232396,1938.475798146241,2132.776530573418,2343.125154282893,2573.1571170579546,2829.8288282741214,3121.0341971020393,3452.1657536325883,3830.2874810867706,4261.027745606526,4731.106653454819,5241.811287395895,5800.738172965817,6412.23441715332,7080.048615913328,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,NZL,,,,,,,,,,,22284.603421461896,24993.468795355588,25385.98901098901,27177.370030581038,28970.105263157893,30589.62264150943,31999.59653015937,33448.79217408665,35168.58617950754,37247.469736058745,39540.17946161516,41938.38099073701,44619.38775510204,47717.8741955574,51049.56576996399,54376.57266811279,57830.95450490634,61457.47868172391,65281.68340506934,69377.14712471994,73577.07304393033,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,OMN,,,,,,,,,,,18996.02473498233,21043.20987654321,24562.904385334292,27440.366972477063,30245.945945945943,32579.369469026544,34511.42490372272,36125.51094012984,36912.85649615211,36523.12633832976,35391.73789173789,35437.29340851643,36114.035087719305,37276.30868861306,38546.60649192848,39800.33472803348,41006.92654639176,42103.40557275542,43207.91195716835,44373.92795883362,45604.7278724574,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PAK,,,,,,,,,,,1845.2553936424902,2144.8012858898796,2410.857580662815,2590.1166888558228,2886.2818604826407,3228.323711753687,3569.070871296852,3917.4826531748918,4296.38976189208,4683.05321609221,5069.698506069632,5481.262103668171,5943.854394419882,6470.024573597196,7060.167273751971,7687.886355714204,8332.976569707178,8993.841531802556,9689.24554899609,10431.803331630968,11225.640029905564,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PAN,,,,,,,,,,,8132.273342354532,9167.387276096357,12638.043787318738,17191.129883843718,21243.303022855736,24801.102434542947,27590.174531351,29837.54071661238,31851.837524177954,33728.1284606866,35450.96306767981,37076.77934431798,38654.703375942314,40185.537583254045,41703.82900199908,43231.99880489991,44759.08694387904,46233.734939759044,47659.65688987272,49044.18918918919,50435.74164575353,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PER,,,,,,,,,,,5542.997447993194,6386.915345259261,8558.20751796953,10908.981176393829,13648.734666131075,16095.150291216669,18052.82493737824,19573.042088438997,21001.92317554746,22364.416234844914,23696.905529621254,25033.82639067958,26365.344085036195,27731.274668101905,29160.679739711573,30653.500161794844,32183.62461603643,33722.921652273435,35279.65166196492,36847.52363935677,38445.67509509076,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PHL,,,,,,,,,,,2697.43888242142,3050.8381455591143,3560.491523788078,4112.756766287578,4778.666285877482,5367.416729920096,5883.313684115674,6323.811183935296,6828.633250128718,7390.69460081257,8003.21000461042,8685.24588375809,9447.422327554465,10298.756234923496,11241.771496682954,12288.580916577974,13415.338518143164,14605.401673265684,15863.396086049057,17198.20543833354,18626.358818068213,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PNG,,,,,,,,,,,1950.5484290760369,1866.1197703035277,2217.4103237095364,3138.7130801687767,3595.0927588270492,4142.4516974129465,4744.316474712068,5345.221510169963,6027.391304347826,6805.036089238846,7664.670658682634,8606.112306208737,9614.733698357395,10689.730766595874,11844.811571125265,13071.691057958868,14382.119954734064,15744.421906693708,17158.34186901247,18627.64824239555,20175.024753916943,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,POL,,,,,,,,,,,11791.655788209493,13774.977073234639,17255.218538547953,19985.61565017261,23293.092998128974,26288.333868722555,29067.738925179776,31768.0197430006,34274.716202270385,36357.57128356557,38071.20563724701,39746.56354486811,41710.46063890473,44123.080423160056,46761.6940068215,49245.188321040456,51524.345623416826,53616.301886792455,55678.49833028116,57915.7057195572,60359.28514006555,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PRI,,,,,,,,,,,16643.156790770845,18715.230037017453,17271.80581488397,18948.40951617215,20567.394778902504,22148.22657490736,23603.220696937693,25100.026462026988,26658.237955815814,28206.387546967257,29765.64616635058,31304.383561643837,32736.345993900748,34192.54484304933,35744.27157001414,37307.88949017374,38822.65446224256,40306.47935779817,41777.87331613643,43272.935124321244,44816.140949133274,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PRT,,,,,,,,,,,20877.612229102167,21305.29210925645,21600.412139378048,21269.008572493476,23083.81610913848,24853.62168287846,26520.030668966836,27962.858256970172,29273.631840796017,30615.39246708176,32188.309636650873,34094.97267759563,36270.87367581729,38590.60562708631,40875.61006131898,43149.80928580824,45492.948008849555,47878.307647571964,50366.60033675188,52946.22093023256,55478.23117637015,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PRY,,,,,,,,,,,3794.161676646707,3900.6442861987116,4647.714949651433,5317.26393629124,6177.008491182233,7179.879518072289,8219.302169537017,9251.282051282053,10336.683417085429,11446.618222470652,12566.539923954373,13721.622533310849,14922.592113768585,16176.562014299037,17492.12775528565,18855.113430455895,20246.665730731438,21654.06877766428,23094.727789905406,24591.040741455876,26164.826894129452,,,,,,,,,,
OECD Env-Growth,SSP3_v9_130325,PSE,,,,,,,,,,,3000.6251953735546,2478.0652418447694,2736.816043575143,3077.058564509027,3662.67425878657,4418.510713031261,5256.377753129457,6151.677270098323,7150.179736386633,8238.441622487979,9407.976163190464,10640.808902204151,11925.803212851406,13296.975425330815,14760.770671661763,16314.307393980276,17939.75422917332,19620.347957639937,21357.707225973278,23170.265099754033,25080.122363967716,,,,,,,,,,
